block_id,street,barrio,tipo_c,red_jerarq,n_lines_on,lines_on,n_lines_walk,lines_walk,buses_hour_walk,buses_hour_on,n_stops_walk
13959,LA RIOJA,Balvanera,CALLE,VÍA LOCAL,3,041 088 101,15,002 007 023 031 032 041 056 075 084 088 096 098 101 103 115,451.0,45.8,2
13960,REPUBLICA BOLIVARIANA DE VENEZUELA,Almagro,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,8,002 008 026 084 086 088 103 132,14,002 008 015 026 056 065 084 085 086 088 096 103 132 181,471.4,132.4,14
13961,LA PLATA AV.,,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,4,015 065 085 119,14,002 008 015 026 056 065 084 085 086 088 096 103 132 181,471.4,95.9,15
13962,RIVADAVIA AV.,Caballito,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,8,002 008 026 085 086 088 103 132,18,002 008 015 025 026 042 055 065 084 085 086 088 096 103 132 135 172 181,573.1,126.6,11
13963,ACOYTE AV.,Caballito,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,7,042 055 084 135 145 172 181,16,002 008 025 026 042 055 084 085 086 088 096 103 132 135 172 181,492.7,143.3,19
13964,CERVANTES,Monte Castro,CALLE,VÍA LOCAL,3,025 107 124,8,025 047 053 107 109 124 135 181,205.7,34.9,3
13965,AVELLANEDA AV.,Caballito,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,092 172,4,084 092 172 181,107.9,27.8,3
13966,PAYSANDU,Caballito,CALLE,VÍA LOCAL,0,,4,084 092 172 181,107.9,0.0,3
13967,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,14,012 023 037 050 053 084 090 095 096 098 126 150 151 168,509.4,33.0,6
13968,SARANDI,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,023,12,012 023 037 050 056 084 090 095 096 098 150 151,432.5,12.0,4
13969,LASCANO,Monte Castro,CALLE,VÍA LOCAL,3,053 106 135,7,025 053 085 106 107 114 135,191.9,50.7,2
13970,"JUAREZ, BENITO",Monte Castro,CALLE,VÍA LOCAL,0,,8,025 053 085 106 107 114 124 135,211.9,0.0,2
13971,"LOZANO, PEDRO",Villa Real,CALLE,VÍA LOCAL,0,,5,047 053 109 135 181,135.0,0.0,0
13972,"GARCIA, JUAN AGUSTIN",,CALLE,VÍA LOCAL,0,,3,025 047 053,64.8,0.0,0
13973,CHIVILCOY,Monte Castro,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,3,025 047 053,64.8,0.0,0
13974,ALVAREZ JONTE AV.,Monte Castro,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,3,053 106 135,5,053 085 106 114 135,141.2,45.5,3
13975,BOMBAY,Monte Castro,PASAJE,VÍA LOCAL,0,,5,053 085 106 114 135,141.2,0.0,1
13976,"ARANGUREN, JUAN F., DR.",Caballito,CALLE,VÍA LOCAL,4,084 092 172 181,6,084 092 106 124 172 181,173.0,55.3,4
13977,"OROÑO, NICASIO",Caballito,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,6,084 092 106 124 172 181,173.0,0.0,2
13978,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,20,002 004 008 020 022 029 033 061 062 064 074 086 093 103 111 129 130 143 152 159,579.5,0.0,2
13979,PASEO COLON AV.,San Telmo,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,13,008 029 033 062 064 074 086 093 130 143 152 159 195,20,002 004 008 020 022 029 033 061 062 064 074 086 093 103 111 129 130 143 152 159,579.5,221.8,2
13980,BOGOTA,Caballito,CALLE,VÍA LOCAL,0,,4,084 092 172 181,107.9,0.0,0
13981,"GARCIA LORCA, FEDERICO",Caballito,CALLE,VÍA LOCAL,0,,4,084 092 172 181,107.9,0.0,1
13982,AGRELO,Almagro,CALLE,VÍA LOCAL,2,007 084,14,002 007 031 032 056 075 084 096 103 115 127 128 160 180,382.7,28.0,5
13983,MAZA,Almagro,CALLE,VÍA LOCAL,3,115 164 180,11,002 007 056 084 096 103 115 127 128 160 180,312.6,23.0,6
13984,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,13,012 023 037 050 053 084 090 095 096 098 126 150 151,458.2,33.0,4
13985,RINCON,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,13,002 012 023 037 053 084 090 095 096 098 103 126 151,456.2,0.0,1
13986,SANTO TOME,Monte Castro,CALLE,VÍA LOCAL,0,,8,025 047 053 106 107 109 124 135,220.7,0.0,1
13987,BERMUDEZ,Monte Castro,CALLE,VÍA LOCAL,2,025 107,8,025 047 053 106 107 109 124 135,220.7,25.8,2
13988,NAZARRE,Villa Devoto,CALLE,VÍA LOCAL,0,,8,025 047 053 107 109 124 135 181,205.7,0.0,2
13989,LOPE DE VEGA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,053 135 181,8,025 047 053 107 109 124 135 181,205.7,81.2,6
13990,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,19,002 004 008 022 024 029 033 061 062 064 074 086 093 103 111 130 143 152 159,584.6,0.0,2
13991,PASEO COLON AV.,San Telmo,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,12,008 033 061 064 074 086 093 130 143 152 159 195,21,002 004 008 022 024 028 029 033 061 062 064 074 086 093 103 111 129 130 143 152 159,632.6,206.6,2
13992,BERNALDES,Monte Castro,CALLE,VÍA LOCAL,3,085 106 114,5,053 085 106 114 135,141.2,42.5,0
13993,NEUQUEN,Flores,CALLE,VÍA LOCAL,4,084 106 124 181,5,084 106 113 124 181,143.1,58.8,4
13994,CARACAS,Flores,CALLE,VÍA LOCAL,0,,5,084 106 113 124 181,143.1,0.0,3
13995,"LISTA, RAMON, CORONEL",Villa Real,CALLE,VÍA LOCAL,0,,10,021 028 053 080 085 108 117 146 161 181,409.5,0.0,0
13996,OSTENDE,Villa Real,PASAJE,VÍA LOCAL,0,,10,021 028 053 080 085 108 117 146 161 181,409.5,0.0,4
13997,BAIGORRIA,,CALLE,VÍA LOCAL,2,047 109,8,025 047 053 107 109 124 135 181,205.7,26.9,2
13998,"ROJAS, DIEGO DE",Villa Devoto,PASAJE,VÍA LOCAL,0,,8,025 047 053 107 109 124 135 181,205.7,0.0,1
13999,SAN BLAS,Floresta,CALLE,VÍA LOCAL,0,,3,025 047 053,64.8,0.0,2
14000,BAHIA BLANCA,Floresta,CALLE,VÍA LOCAL,1,053,3,025 047 053,64.8,13.3,1
14001,"BELAUSTEGUI, LUIS, DR.",Villa Santa Rita,CALLE,VÍA LOCAL,0,,6,025 063 084 124 133 134,146.8,0.0,0
14002,CUENCA,Villa Santa Rita,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,1,025,24.0,0.0,0
14003,CAMARONES,Villa Santa Rita,CALLE,VÍA LOCAL,2,025 047,3,025 047 053,64.8,17.7,3
14004,"GONZALEZ, JOAQUIN V.",,CALLE,VÍA LOCAL,1,053,3,025 047 053,64.8,15.7,3
14005,GALICIA,Villa Santa Rita,CALLE,VÍA LOCAL,0,,11,034 053 063 084 106 113 124 133 134 166 181,320.5,0.0,3
14006,NAZCA AV.,Villa Santa Rita,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,063 084 124 133 134,10,034 053 063 084 106 124 133 134 166 181,306.8,122.8,6
14007,PAEZ,Flores,CALLE,VÍA LOCAL,0,,9,044 076 084 092 106 113 124 172 181,251.4,0.0,0
14008,BOYACA,Flores,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,113,7,084 092 106 113 124 172 181,186.7,7.1,1
14009,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,21,002 004 008 022 024 028 029 033 061 062 064 074 086 093 103 111 126 130 143 152 159,646.6,0.0,2
14010,BALCARCE,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,18,002 008 022 024 028 029 033 061 062 064 074 086 093 111 126 130 143 152,535.3,0.0,0
14011,NOGOYA,Villa Devoto,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,047 109,8,025 047 053 107 109 124 135 181,205.7,26.9,2
14012,"CALDERON DE LA BARCA, PEDRO",Villa Devoto,CALLE,VÍA LOCAL,0,,8,025 047 053 107 109 124 135 181,205.7,0.0,1
14013,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,12,012 023 037 053 084 090 095 096 098 126 129 151,427.0,33.0,3
14014,PASCO,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,095,6,023 084 095 096 098 129,202.0,14.8,3
14015,ROSARIO,Caballito,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,9,002 008 026 084 085 086 088 103 132,14,002 008 015 026 056 065 084 085 086 088 096 103 132 181,471.4,147.9,16
14016,SENILLOSA,Caballito,CALLE,VÍA LOCAL,0,,13,002 008 015 026 065 084 085 086 088 096 103 132 181,439.0,0.0,6
14017,GAONA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,4,084 106 124 181,6,053 084 106 113 124 181,172.1,56.9,5
14018,ESTADO PLURINACIONAL DE BOLIVIA,Villa Gral. Mitre,CALLE,VÍA LOCAL,1,113,8,034 053 084 106 113 124 166 181,254.1,6.7,4
14019,"LOZANO, PEDRO",Villa Real,CALLE,VÍA LOCAL,0,,5,047 053 109 135 181,135.0,0.0,0
14020,ESQUINA,Villa Real,PASAJE,VÍA LOCAL,0,,5,047 053 109 135 181,135.0,0.0,0
14021,ANDALUCIA,Villa Santa Rita,PASAJE,VÍA LOCAL,0,,2,025 047,35.7,0.0,0
14022,CONCORDIA,Villa Santa Rita,CALLE,VÍA LOCAL,1,025,3,025 047 053,64.8,12.0,0
14023,BAIGORRIA,,CALLE,VÍA LOCAL,2,047 109,8,025 047 053 107 109 124 135 181,205.7,26.9,1
14024,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,18,002 008 022 024 028 029 033 061 062 064 074 086 093 111 126 130 143 152,535.3,0.0,1
14025,DEFENSA,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,022,13,002 008 022 024 028 029 061 062 064 086 126 130 152,395.5,13.6,2
14026,"IRIGOYEN, BERNARDO DE",Constitucion,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,0,,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,578.9,0.0,0
14027,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,578.9,0.0,0
14028,"IRIGOYEN, BERNARDO DE",Constitucion,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,1,091,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,4.8,0
14029,BOLIVAR,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,5,022 024 028 029 126,10,002 008 022 024 028 029 064 086 126 130,310.6,81.6,8
14030,MENDEZ DE ANDES,Caballito,CALLE,VÍA LOCAL,0,,8,044 076 084 092 106 124 172 181,237.7,0.0,2
14031,"ALVAREZ, DONATO, TTE. GRAL.",,CALLE,VÍA LOCAL,3,044 076 181,8,044 076 084 092 106 124 172 181,237.7,43.0,4
14032,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,11,002 008 022 024 028 029 062 064 086 126 130,325.6,0.0,4
14033,DIAZ VELEZ AV.,Almagro,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,1,146,15,008 019 026 086 088 090 103 105 127 128 132 146 151 160 180,437.3,15.5,4
14034,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,578.9,0.0,3
14035,9 DE JULIO AV.,Constitucion,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,11,009 010 017 045 059 067 070 091 098 100 129,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,194.1,6
14036,"ALMEIRA, HILARIO DE",Monte Castro,CALLE,VÍA LOCAL,0,,5,025 053 106 107 135,146.9,0.0,0
14037,"VARELA, JOSE PEDRO",Villa Real,CALLE,VÍA LOCAL,0,,4,080 108 146 181,115.9,0.0,0
14038,ESPRONCEDA,Villa Real,PASAJE,VÍA LOCAL,0,,6,080 085 108 146 161 181,172.1,0.0,0
14039,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,9,002 008 022 024 028 029 086 126 130,278.9,0.0,5
14040,PERU,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,3,024 028 126,8,002 008 022 024 028 029 086 126,238.9,45.0,6
14041,"MATURANA, JOSE DE",Monte Castro,PASAJE,VÍA LOCAL,0,,6,025 053 106 107 124 135,166.9,0.0,0
14042,DESAGUADERO,Monte Castro,PASAJE,VÍA LOCAL,0,,8,025 047 053 106 107 109 124 135,220.7,0.0,0
14043,TACUARI,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,12,002 009 010 017 045 059 067 070 091 098 100 126,443.7,0.0,1
14044,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,578.9,0.0,0
14045,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,10,023 053 056 084 086 095 096 098 126 129,269.5,33.0,4
14046,PICHINCHA,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,095,10,023 053 056 084 086 095 096 098 126 129,269.5,14.8,3
14047,AGRELO,Almagro,CALLE,VÍA LOCAL,3,007 084 128,13,002 007 023 056 075 084 088 096 115 127 128 160 180,335.3,43.0,8
14048,BOEDO AV.,Almagro,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,115 128 160 164 180,14,002 007 023 056 075 084 088 096 103 115 127 128 160 180,376.1,50.7,7
14049,9 DE JULIO AV.,Constitucion,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,10,009 010 017 045 059 067 070 091 100 129,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,174.7,6
14050,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,0.0,6
14051,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,195,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,0.2,3
14052,LIMA,Constitucion,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,1,091,16,002 009 010 017 039 045 059 060 067 070 091 096 098 100 126 129,635.6,4.1,0
14053,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,8,002 008 022 024 028 029 086 126,238.9,0.0,2
14054,CHACABUCO,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,8,002 008 022 024 028 029 086 126,238.9,0.0,0
14055,ROSARIO,Caballito,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,9,002 008 026 084 085 086 088 103 132,13,002 008 015 026 065 084 085 086 088 096 103 132 181,439.0,147.9,6
14056,EL MAESTRO,Caballito,PASAJE,VÍA LOCAL,0,,12,002 008 015 026 065 084 085 086 088 103 132 181,392.0,0.0,0
14057,PIEDRAS,,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,14,002 008 009 010 017 024 028 045 059 070 086 091 098 126,494.5,0.0,1
14058,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,13,002 009 010 017 024 028 045 059 070 091 098 100 126,481.7,0.0,0
14059,ESTADOS UNIDOS,San Telmo,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,14,002 008 010 017 022 024 028 029 045 059 070 086 098 126,509.5,0.0,0
14060,ALVAREZ JONTE AV.,Monte Castro,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,3,053 106 135,5,053 085 106 114 135,141.2,45.5,0
14061,"PAZ, MARCOS",Monte Castro,CALLE,VÍA LOCAL,0,,5,053 085 106 114 135,141.2,0.0,0
14062,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,195,18,002 009 010 017 023 039 045 059 060 067 070 091 096 098 100 102 126 129,705.6,0.2,2
14063,SALTA,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,4,039 060 096 098,17,002 009 010 017 023 039 045 059 060 067 070 091 096 098 100 102 126,683.4,94.8,5
14064,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,11,023 053 056 062 086 095 096 118 126 129 188,269.0,33.0,4
14065,MATHEU,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,11,023 056 062 084 086 095 096 098 118 129 188,283.7,0.0,2
14066,"VALLESE, FELIPE",Flores,CALLE,VÍA LOCAL,0,,9,044 076 084 092 106 113 124 172 181,251.4,0.0,1
14067,TERRERO,Flores,CALLE,VÍA LOCAL,0,,9,044 076 084 092 106 113 124 172 181,251.4,0.0,0
14068,PAEZ,Flores,CALLE,VÍA LOCAL,0,,5,084 106 113 124 181,129.3,0.0,1
14069,GRANADEROS,Flores,CALLE,VÍA LOCAL,0,,5,084 106 113 124 181,129.3,0.0,2
14070,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,17,002 009 010 017 023 039 045 059 060 070 091 096 098 100 102 126 168,702.4,0.0,5
14071,SANTIAGO DEL ESTERO,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,039 060,17,002 009 010 017 023 039 045 059 060 070 091 096 098 100 102 126 168,702.4,58.7,5
14072,SIMBRON,Villa Real,CALLE,VÍA LOCAL,0,,3,053 135 181,81.2,0.0,0
14073,"BAUZA, FRANCISCO",Villa Real,PASAJE,VÍA LOCAL,0,,6,053 080 108 135 146 181,174.9,0.0,0
14074,AGRELO,Almagro,CALLE,VÍA LOCAL,2,084 128,14,002 007 023 056 075 084 088 096 103 115 127 128 160 180,376.1,30.0,6
14075,COLOMBRES,Almagro,CALLE,VÍA LOCAL,4,007 127 128 160,12,002 007 056 084 088 096 103 115 127 128 160 180,327.6,52.7,6
14076,"PEÑA, DAVID, DR.",Monte Castro,PASAJE,VÍA LOCAL,0,,7,025 047 053 085 106 114 135,176.9,0.0,0
14077,MERCEDES,Monte Castro,CALLE,VÍA LOCAL,0,,7,025 047 053 085 106 114 135,176.9,0.0,0
14078,ROSARIO,Caballito,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,9,002 008 026 084 085 086 088 103 132,13,002 008 015 026 065 084 085 086 088 096 103 132 181,439.0,147.9,0
14079,DOBLAS,Caballito,PASAJE,VÍA LOCAL,0,,13,002 008 015 026 065 084 085 086 088 096 103 132 181,439.0,0.0,0
14080,"MAGARIÑOS CERVANTES, A.",Villa Santa Rita,CALLE,VÍA LOCAL,2,025 047,3,025 047 053,64.8,18.0,3
14081,SAN NICOLAS,Villa Santa Rita,CALLE,VÍA LOCAL,0,,3,025 047 053,64.8,0.0,2
14082,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,023 096,11,023 056 062 084 086 095 096 098 118 129 188,289.1,33.0,5
14083,ALBERTI,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,129,13,002 023 056 062 084 086 095 096 098 103 118 129 188,378.3,13.8,3
14084,"ALVAREZ, DONATO, TTE. GRAL.",,CALLE,VÍA LOCAL,3,044 076 181,8,044 076 084 092 106 124 172 181,237.7,75.3,4
14085,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,096,14,002 010 017 023 039 045 059 060 070 096 098 102 126 168,618.4,27.9,5
14086,SAN JOSE,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,102,9,002 023 039 060 096 098 102 126 168,419.3,24.0,4
14087,ROSARIO,Caballito,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,9,002 008 026 084 085 086 088 103 132,13,002 008 015 026 065 084 085 086 088 096 103 132 181,439.0,147.9,3
14088,MEXICO,Balvanera,CALLE,VÍA LOCAL,1,096,14,002 007 023 031 032 041 056 075 084 088 096 098 101 103,423.3,24.0,6
14089,"URQUIZA, GRAL.",Balvanera,CALLE,VÍA LOCAL,5,031 032 041 056 075,14,002 007 031 032 041 056 075 084 088 096 098 101 103 115,431.3,64.5,7
14090,DEAN FUNES,Balvanera,CALLE,VÍA LOCAL,1,101,16,023 031 032 041 056 062 075 084 086 088 096 098 101 118 129 188,448.6,20.0,3
14091,AGRELO,Almagro,CALLE,VÍA LOCAL,1,084,12,002 007 056 084 088 096 103 115 127 128 160 180,327.6,15.0,3
14092,"PEREZ, JOSE JULIAN",Almagro,PASAJE,VÍA LOCAL,0,,12,002 007 056 084 088 096 103 115 127 128 160 180,327.6,0.0,2
14093,"SASTRE, MARCOS",Monte Castro,CALLE,VÍA LOCAL,1,124,8,025 047 053 107 109 124 135 181,205.7,10.0,3
14094,CERVANTES,Monte Castro,CALLE,VÍA LOCAL,3,025 107 124,8,025 047 053 107 109 124 135 181,205.7,34.9,3
14095,YERBAL,Caballito,CALLE,VÍA LOCAL,0,,22,001 002 008 025 026 042 049 053 055 084 085 086 088 096 103 132 135 136 163 172 180 181,660.6,0.0,1
14096,COLPAYO,Caballito,CALLE,VÍA LOCAL,0,,20,001 002 008 025 026 042 049 053 055 084 085 086 088 096 103 132 135 136 163 180,613.0,0.0,1
14097,DESEADO,Villa Devoto,PASAJE,VÍA LOCAL,0,,8,025 047 053 107 109 124 135 181,205.7,0.0,2
14098,LOPE DE VEGA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,053 135 181,5,047 053 109 135 181,135.0,81.2,4
14099,CHIVILCOY,Floresta,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,3,025 047 053,64.8,0.0,0
14100,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,4,023 056 086 096,12,023 056 062 084 086 088 095 096 098 118 129 188,308.1,39.4,5
14101,SAAVEDRA,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,12,023 056 062 084 086 088 095 096 098 118 129 188,308.1,0.0,2
14102,AGRELO,Almagro,CALLE,VÍA LOCAL,1,084,12,002 007 056 084 088 096 103 115 127 128 160 180,327.6,15.0,3
14103,CASTRO BARROS,Almagro,CALLE,VÍA LOCAL,1,127,15,002 007 008 056 084 086 088 096 103 115 127 128 132 160 180,451.0,8.6,4
14104,"LISTA, RAMON, CORONEL",Villa Real,CALLE,VÍA LOCAL,0,,10,021 028 053 080 085 108 117 146 161 181,409.5,0.0,1
14105,IRIGOYEN,Villa Real,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,1,108,10,021 028 053 080 085 108 117 146 161 181,409.5,12.0,5
14106,TRES ARROYOS,Villa Santa Rita,CALLE,VÍA LOCAL,0,,10,025 034 053 063 084 106 124 133 134 166,308.7,0.0,0
14107,HELGUERA,Villa Santa Rita,CALLE,VÍA LOCAL,0,,9,025 034 053 063 084 124 133 134 166,271.5,0.0,0
14108,"VIALE, LUIS",Villa Santa Rita,CALLE,VÍA LOCAL,0,,11,034 053 063 084 106 113 124 133 134 166 181,320.5,0.0,0
14109,TERRADA,Villa Santa Rita,CALLE,VÍA LOCAL,0,,11,034 053 063 084 106 113 124 133 134 166 181,320.5,0.0,0
14110,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,096,10,023 039 050 060 096 098 102 126 150 168,439.9,27.9,4
14111,"SAENZ PEÑA, LUIS, PRES.",Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,3,060 102 168,9,023 039 050 060 096 102 126 150 168,368.5,80.6,5
14112,BACACAY,Caballito,CALLE,VÍA LOCAL,0,,16,001 002 008 025 049 053 055 085 086 092 096 132 136 163 172 180,503.9,0.0,0
14113,"REPETTO, NICOLAS, DR.",Caballito,CALLE,VÍA LOCAL,0,,7,084 092 136 163 172 180 181,174.8,0.0,0
14114,"LOZANO, PEDRO",Villa Real,CALLE,VÍA LOCAL,0,,5,047 053 109 135 181,135.0,0.0,0
14115,VIRGILIO,Villa Real,CALLE,VÍA LOCAL,0,,3,053 135 181,81.2,0.0,0
14116,"ARANGUREN, JUAN F., DR.",Caballito,CALLE,VÍA LOCAL,4,084 092 172 181,5,084 092 124 172 181,135.9,55.3,3
14117,"BIEDMA, JOSE JUAN",Caballito,CALLE,VÍA LOCAL,0,,8,044 076 084 092 106 124 172 181,237.7,0.0,1
14118,BERMUDEZ,Monte Castro,CALLE,VÍA LOCAL,2,025 107,8,025 047 053 106 107 109 124 135,220.7,25.8,2
14119,AGRELO,Almagro,CALLE,VÍA LOCAL,1,084,10,002 007 056 084 088 096 103 127 128 160,281.6,15.0,2
14120,CASTRO,Almagro,CALLE,VÍA LOCAL,0,,10,002 007 056 084 088 096 103 127 128 160,281.6,0.0,1
14121,MIRANDA,Monte Castro,CALLE,VÍA LOCAL,0,,5,053 085 106 114 135,141.2,0.0,1
14122,SANABRIA,Monte Castro,CALLE,VÍA LOCAL,3,085 106 114,5,053 085 106 114 135,141.2,39.7,1
14123,INDEPENDENCIA AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,4,023 056 086 096,11,023 056 062 086 088 095 096 101 118 129 188,272.3,39.4,9
14124,JUJUY AV.,Balvanera,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,9,008 056 057 062 086 088 118 129 188,15,002 023 041 056 062 084 086 088 096 098 101 103 118 129 188,440.3,136.8,10
14125,AVELLANEDA AV.,Caballito,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,2,092 172,4,084 092 172 181,107.9,27.8,3
14126,FRAGATA PRES. SARMIENTO,Caballito,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,6,084 092 106 124 172 181,173.0,0.0,3
14127,RIVADAVIA AV.,Caballito,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,9,002 008 026 055 085 086 088 103 132,20,001 002 008 025 026 042 049 053 055 084 085 086 088 096 103 132 135 172 180 181,616.2,139.9,14
14128,HIDALGO,Caballito,CALLE,VÍA LOCAL,1,084,20,001 002 008 025 026 042 049 053 055 084 085 086 088 096 103 132 135 172 180 181,616.2,13.3,5
14129,"ESCALADA DE SAN MARTIN, R.",Villa Santa Rita,CALLE,VÍA LOCAL,0,,2,025 047,35.7,0.0,1
14130,CONCORDIA,Villa Santa Rita,CALLE,VÍA LOCAL,1,025,2,025 047,35.7,12.0,1
14131,ESTADOS UNIDOS,Constitucion,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,096,15,012 023 037 039 050 053 060 084 090 096 102 126 150 151 168,597.8,27.9,3
